"NOM,N,4,0","PRSTR,N,4,0","CODE,C,5","NAME,C,254","NAME1,C,254"
2006,10,44701,полученных кредитов от Банка России,
2007,10,44702,полученных кредитов от кредитных организаций,
2008,10,44703,полученных кредитов от банков-нерезидентов,
2009,10,44704,полученных кредитов от иностранных государств,
2010,10,44705,полученных кредитов от других кредиторов,
2011,10,44706,привлеченных депозитов от Федерального казначейства,
2012,10,44707,привлеченных депозитов от финансовых органов субъектов Российской Федерации и органов местного самоуправления,
2013,10,44708,привлеченных депозитов от государственных внебюджетных фондов Российской Федерации,
2014,10,44709,привлеченных депозитов от внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
2015,10,44710,"привлеченных депозитов от финансовых организаций, находящихся в федеральной собственности",
2016,10,44711,"привлеченных депозитов от коммерческих организаций, находящихся в федеральной собственности",
2017,10,44712,"привлеченных депозитов от некоммерческих организаций, находящихся в федеральной собственности",
2018,10,44713,"привлеченных депозитов от финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
2019,10,44714,"привлеченных депозитов от коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2020,10,44715,"привлеченных депозитов от некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2021,10,44716,привлеченных депозитов от негосударственных финансовых организаций,
2022,10,44717,привлеченных депозитов от негосударственных коммерческих организаций,
2023,10,44718,привлеченных депозитов от негосударственных некоммерческих организаций,
2024,10,44719,привлеченных депозитов от юридических лиц - нерезидентов,
2025,10,44720,привлеченных депозитов от кредитных организаций,
2026,10,44721,привлеченных депозитов от банков-нерезидентов,
2027,10,44722,привлеченных депозитов от Банка России,
2028,10,44723,привлеченных депозитов от индивидуальных предпринимателей,
2029,10,44724,прочих привлеченных средств Минфина России,
2030,10,44725,прочих привлеченных средств финансовых органов субъектов Российской Федерации и органов местного самоуправления,
2031,10,44726,прочих привлеченных средств государственных внебюджетных фондов Российской Федерации,
2032,10,44727,прочих привлеченных средств внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
2033,10,44728,"прочих привлеченных средств финансовых организаций, находящихся в федеральной собственности",
2034,10,44729,"прочих привлеченных средств коммерческих организаций, находящихся в федеральной собственности",
2035,10,44730,"прочих привлеченных средств некоммерческих организаций, находящихся в федеральной собственности",
2036,10,44731,"прочих привлеченных средств финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
2037,10,44732,"прочих привлеченных средств коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2038,10,44733,"прочих привлеченных средств некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2039,10,44734,прочих привлеченных средств негосударственных финансовых организаций,
2040,10,44735,прочих привлеченных средств негосударственных коммерческих организаций,
2041,10,44736,прочих привлеченных средств негосударственных некоммерческих организаций,
2042,10,44737,прочих привлеченных средств юридических лиц - нерезидентов,
2043,10,44738,прочих привлеченных средств кредитных организаций,
2044,10,44739,прочих привлеченных средств банков-нерезидентов,
2045,10,44740,прочих привлеченных средств Банка России,
2046,10,44741,прочих привлеченных средств индивидуальных предпринимателей,
2047,120,44700,Итого по символам 44701 - 44741,
2048,20,,"8. От переоценки, не связанной с изменением кредитного риска,  привлеченных депозитов клиентов - физических лиц, прочих привлеченных средств клиентов - физических лиц, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 7060","7, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70707):"
2049,10,44801,привлеченных депозитов клиентов - физических лиц граждан Российской Федерации,
2050,10,44802,привлеченных депозитов клиентов - физических лиц нерезидентов,
2051,10,44803,прочих привлеченных средств клиентов - физических лиц граждан Российской Федерации,
2052,10,44804,прочих привлеченных средств клиентов - физических лиц нерезидентов,
2053,120,44800,Итого по символам 44801 - 44804,
2054,20,,"9. От переоценки, не связанной с изменением кредитного риска,  выпущенных долговых ценных бумаг, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70607, при составлении годовой бухгалтерской (финансовой) отчетности - бала",нсовый счет № 70707):
2055,10,44901,по облигациям,
2056,10,44902,по депозитным сертификатам,
2057,10,44903,по сберегательным сертификатам,
2058,10,44904,по векселям,
2059,10,44905,по прочим выпущенным долговым ценным бумагам,
2060,120,44900,Итого по символам 44901 - 44905,
2061,120,44000,Итого по разделу 4,
2062,20,,Раздел 5. Расходы по операциям с производными финансовыми инструментами и по операциям хеджирования,
2063,20,,"1. По операциям с производными финансовыми инструментами, базисным активом которых является иностранная валюта:",
2064,10,45101,фьючерсы,
2065,10,45102,форварды,
2066,10,45103,опционы,
2067,10,45104,свопы,
2068,10,45105,прочие производные финансовые инструменты,
2069,120,45100,Итого по символам 45101 - 45105,
2070,20,,"2. По операциям с производными финансовыми инструментами, базисным активом которых являются процентные ставки:",
2071,10,45201,фьючерсы,
2072,10,45202,форварды,
2073,10,45203,опционы,
2074,10,45204,свопы,
2075,10,45205,прочие производные финансовые инструменты,
2076,120,45200,Итого по символам 45201 - 45205,
2077,20,,"3. По операциям с производными финансовыми инструментами, базисным активом которых являются ценные бумаги:",
2078,10,45301,фьючерсы,
2079,10,45302,форварды,
2080,10,45303,опционы,
2081,10,45304,свопы,
2082,10,45305,прочие производные финансовые инструменты,
2083,120,45300,Итого по символам 45301 - 45305,
2084,20,,"4. По операциям с производными финансовыми инструментами, базисным активом которых являются драгоценные металлы:",
2085,10,45401,фьючерсы,
2086,10,45402,форварды,
2087,10,45403,опционы,
2088,10,45404,свопы,
2089,10,45405,прочие производные финансовые инструменты,
2090,120,45400,Итого по символам 45401 - 45405,
2091,20,,"5. По операциям с производными финансовыми инструментами, базисным активом которых являются другие базисные активы:",
2092,10,45501,фьючерсы,
2093,10,45502,форварды,
2094,10,45503,опционы,
2095,10,45504,свопы,
2096,10,45505,прочие производные финансовые инструменты,
2097,120,45500,Итого по символам 45501 - 45505,
2098,20,,6. По операциям хеджирования:,
2099,10,45601,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по фьючерсам",
2100,10,45602,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по форвардам",
2101,10,45603,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по опционам",
2102,10,45604,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по свопам",
2103,10,45605,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по прочим производным финансовым инструментам",
2104,10,45606,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по фьючерсам",
2105,10,45607,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по форвардам",
2106,10,45608,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по опционам",
2107,10,45609,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по свопам",
2108,10,45610,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по прочим производным финансовым инструментам",
2109,10,45611,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по фьючерсам",
2110,10,45612,"по инструментам хеджирования, являющимся производными финансовыми инструментами,  базисным активом которых являются ценные бумаги, по форвардам",
2111,10,45613,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по опционам",
2112,10,45614,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по свопам",
2113,10,45615,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по прочим производным финансовым инструментам",
2114,10,45616,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по фьючерсам",
2115,10,45617,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по форвардам",
2116,10,45618,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по опционам",
2117,10,45619,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по свопам",
2118,10,45620,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по прочим производным финансовым инструментам",
2119,10,45621,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по фьючерсам",
2120,10,45622,"по инструментам хеджирования, являющимся производными финансовыми инструментами,  базисным активом которых являются другие базисные активы, по форвардам",
2121,10,45623,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по опционам",
2122,10,45624,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по свопам",
2123,10,45625,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по прочим производным финансовым инструментам",
2124,10,45626,"по инструментам хеджирования, являющимся непроизводными финансовыми инструментами",
2125,10,45627,по прочим инструментам хеджирования,
2126,120,45600,Итого по символам 45601 - 45627,
2127,120,45000,Итого по разделу 5,
2128,20,,Раздел 6. Расходы по операциям с иностранной валютой и драгоценными металлами и их переоценке,
2129,20,,1. Расходы по операциям купли-продажи иностранной валюты в наличной форме:,
2130,10,46101,расходы по операциям купли-продажи иностранной валюты в наличной форме,
2131,20,,2. Расходы по операциям купли-продажи иностранной валюты в безналичной форме:,
2132,10,46201,расходы по операциям купли-продажи иностранной валюты в безналичной форме,
2133,20,,"3. Расходы по переоценке средств в иностранной валюте, кроме приобретенных долевых ценных бумаг, оцениваемых по справедливой стоимости через прочий совокупный доход (балансовый счет № 70608, при составлении годовой бухгалтерской (финансовой) отчетности -", балансовый счет № 70708):
2134,10,46301,расходы по переоценке средств в иностранной валюте,
2135,20,,4. Расходы по операциям купли-продажи драгоценных металлов:,
2136,10,46401,расходы по операциям купли-продажи драгоценных металлов,
2137,20,,"5. Расходы от переоценки драгоценных металлов (балансовый счет № 70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70709):",
2138,10,46501,расходы от переоценки драгоценных металлов,
2139,120,46000,Итого по разделу 6,
2140,20,,Раздел 7. Другие операционные расходы,
2141,20,,1. Комиссионные и аналогичные расходы:,
2142,10,47101,комиссионные расходы по операциям с валютными ценностями,
2143,10,47102,расходы за открытие и ведение банковских счетов,
2144,10,47103,расходы за расчетное и кассовое обслуживание,
2145,10,47104,"расходы за услуги по переводам денежных средств, включая услуги платежных и расчетных систем",
2146,10,47105,расходы по полученным банковским гарантиям и поручительствам,
2147,10,47106,комиссионные расходы за оказание посреднических услуг по брокерским и аналогичным договорам,
2148,10,47107,"расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг, кроме расходов на консультационные и информационные услуги",
2149,10,47108,расходы по операциям доверительного управления имуществом,
2150,10,47109,другие комиссионные расходы,
2151,120,47100,Итого по символам 47101 - 47109,
2152,20,,"2. Расходы от переоценки обязательств и требований, оцениваемых по справедливой стоимости через прибыль или убыток, по прочим операциям:",
2153,10,47201,расходы от переоценки обязательств по возврату проданных или переданных ценных бумаг,
2154,10,47202,"расходы от переоценки обязательств по выплате денежных средств, основанных на акциях",
2155,10,47203,расходы от переоценки других обязательств по прочим операциям,
2156,10,47204,расходы от переоценки требований по возврату переданных ценных бумаг,
2157,120,47200,Итого по символам 47201 - 47204,
2158,20,,"3. Расходы по формированию (доначислению) резервов на возможные потери, оценочных резервов под ожидаемые кредитные убытки:",
2159,10,47301,"расходы по формированию (доначислению) резервов на возможные потери по активам, переданным в доверительное управление",
2160,10,47302,расходы по формированию (доначислению) резервов на возможные потери по условным обязательствам кредитного характера,
2161,10,47303,расходы по формированию (доначислению) резервов на возможные потери по операциям финансовой аренды,
2162,10,47304,"расходы по формированию (доначислению) резервов на возможные потери по другим активам, в том числе требованиям, и прочим операциям, не приносящим процентный доход",
2163,10,47305,"корректировки, увеличивающие операционные расходы, на разницу между оценочными резервами под ожидаемые кредитные убытки и резервами на возможные потери",
2164,120,47300,Итого по символам 47301 - 47305,
2165,20,,"4. Неустойки (штрафы, пени):",
2166,10,47401,по операциям привлечения и предоставления (размещения) денежных средств,
2167,10,47402,по другим банковским операциям и сделкам,
2168,120,47400,"Итого по символам 47401, 47402",
2169,20,,"5. Расходы по операциям с недвижимостью, временно не используемой в основной деятельности, активами в форме права пользования, относящимися к недвижимости, временно не используемой в основной деятельности:",
2170,10,47501,"расходы от выбытия (реализации) недвижимости, временно неиспользуемой в основной деятельности",
2171,10,47502,"расходы от обесценения недвижимости, временно неиспользуемой в основной деятельности",
2172,10,47503,"расходы от изменения справедливой стоимости недвижимости, временно неиспользуемой в основной деятельности",
2173,10,47504,"расходы по ремонту недвижимости, временно неиспользуемой в основной деятельности",
2174,10,47505,"расходы на содержание недвижимости, временно неиспользуемой в основной деятельности",
2175,10,47506,"амортизация недвижимости, временно неиспользуемой в основной деятельности",
2176,120,47500,Итого по символам 47501 - 47506,
2177,20,,"6. Расходы по операциям с долгосрочными активами, предназначенными для продажи:",
2178,10,47601,"расходы от выбытия (реализации) долгосрочных активов, предназначенных для продажи",
2179,10,47602,"расходы от последующего уменьшения справедливой стоимости долгосрочных активов, предназначенных для продажи",
2180,120,47600,"Итого по символам 47601, 47602",
2181,20,,"7. Расходы по операциям с имуществом, полученным по договорам отступного, залога:",
2182,10,47701,"расходы от выбытия (реализации) средств труда, полученных по договорам отступного, залога, назначение которых не определено",
2183,10,47702,"расходы от выбытия (реализации) предметов труда, полученных по договорам отступного, залога, назначение которых не определено",
2184,10,47703,"расходы от последующего уменьшения справедливой стоимости средств труда, полученных по договорам отступного, залога, назначение которых не определено",
2185,10,47704,"расходы от снижения стоимости предметов труда, полученных по договорам отступного, залога, назначение которых не определено",
2186,120,47700,Итого по символам 47701 - 47704,
2187,20,,8. Прочие операционные расходы:,
2188,10,47801,расходы от передачи активов в доверительное управление,
2189,10,47803,прочие расходы,
2190,10,47804,расходы арендодателя по операциям финансовой аренды,
2191,10,47805,прочие расходы арендатора по договорам аренды,
2192,120,47800,Итого по символам 47801 - 47805,
2193,120,47000,Итого по разделу 7,
2194,20,,"Раздел 8. Расходы, связанные с обеспечением деятельности кредитной организации, и отчисления в резервы - оценочные обязательства некредитного характера",
2195,20,,1. Расходы на содержание персонала:,
2196,10,48101,"расходы на оплату труда, включая компенсационные и стимулирующие выплаты, со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода",
2197,10,48102,расходы по выплате других вознаграждений работникам со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода,
2198,10,48103,"страховые взносы с выплат вознаграждений работникам со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода, уплачиваемые работодателем в соответствии с законодательством Российской Феде",рации
2199,10,48104,"расходы по выплате вознаграждений работникам по окончании трудовой деятельности, обязательства по которым ограничены фиксируемыми платежами",
2200,10,48105,"расходы по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, обязательства по которым не ограничены фиксируемыми платежами, от оказания работниками услуг в отчетном периоде",
2201,10,48106,"расходы по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, обязательства по которым не ограничены фиксируемыми платежами, от оказания работниками услуг в предшествующих периодах и возникающие при их исполнении",
2202,10,48107,"процентный расход, возникающий при определении величины обязательств по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, не ограниченных фиксируемыми платежами",
2203,10,48108,расходы по выплате выходных пособий,
2204,10,48109,"расходы на оплату труда, включая компенсационные и стимулирующие выплаты, со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода",
2205,10,48110,расходы по выплате других вознаграждений работникам со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода,
2206,10,48111,"страховые взносы с выплат вознаграждений работникам со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода, уплачиваемые работодателем в соответствии с законодательством Российской Федерации",
2207,10,48112,подготовка и переподготовка кадров,
2208,10,48113,"другие расходы на содержание персонала, включая расходы на перемещение персонала",
2209,120,48100,Итого по символам 48101 - 48113,
2210,20,,"2. Расходы по операциям с основными средствами, активами в форме права пользования, относящимися к основным средствам, нематериальными активами:",
2211,10,48201,расходы от выбытия (реализации) основных средств,
2212,10,48202,расходы от выбытия (реализации) нематериальных активов,
2213,10,48203,расходы от выбытия (реализации) прочего имущества,
2214,10,48204,расходы от обесценения основных средств,
2215,10,48205,расходы от обесценения нематериальных активов,
2216,10,48206,расходы от уценки основных средств,
2217,10,48207,расходы от уценки нематериальных активов,
2218,10,48208,"расходы по ремонту основных средств и другого имущества, кроме недвижимости, временно неиспользуемой в основной деятельности",
2219,10,48209,"расходы на содержание основных средств и другого имущества, включая коммунальные расходы, кроме недвижимости, временно неиспользуемой в основной деятельности",
2220,120,48200,Итого по символам 48201 - 48209,
2221,20,,"3. Амортизация по основным средствам, активам в форме права пользования, относящимся к основным средствам, и нематериальным активам:",
2222,10,48301,амортизация по основным средствам,
2223,10,48302,амортизация по активам в форме права пользования,
2224,10,48303,амортизация по нематериальным активам,
2225,120,48300,Итого по символам 48301 - 48303,
2226,20,,4. Организационные и управленческие расходы:,
2227,10,48401,"арендная плата по краткосрочной аренде и аренде активов, имеющих низкую стоимость",
2228,10,48402,расходы на исследования и разработку,
2229,10,48403,плата за право пользования объектами интеллектуальной деятельности,
2230,10,48404,расходы от списания стоимости запасов,
2231,10,48405,служебные командировки,
2232,10,48406,охрана,
2233,10,48407,реклама,
2234,10,48408,представительские расходы,
2235,10,48409,"услуги связи, телекоммуникационных и информационных систем",
2236,10,48410,аудит,
2237,10,48411,публикация отчетности,
2238,10,48412,страхование,
2239,10,48413,"налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации",
2240,10,48414,другие организационные и управленческие расходы,
2241,120,48400,Итого по символам 48401 - 48414,
2242,20,,5. Отчисления в резервы - оценочные обязательства некредитного характера:,
2243,10,48501,по не урегулированным спорам и не завершенным на отчетную дату судебным разбирательствам,
2244,10,48502,"по не разрешенным разногласиям по уплате неустойки (штрафов, пени)",
2245,10,48503,по закрытию подразделения кредитной организации,
2246,10,48504,по прочим резервам - оценочным обязательствам некредитного характера,
2247,10,48505,"корректировка на разницу между резервом, рассчитанным в соответствии с применением эффективной процентной ставки, на начало и конец отчетного периода",
2248,120,48500,Итого по символам 48501 - 48505,
2249,20,,"6. Прочие расходы, связанные с обеспечением деятельности кредитной организации:",
2250,10,48601,"неустойки (штрафы, пени) по прочим (хозяйственным) операциям",
2251,10,48602,судебные и арбитражные издержки,
2252,10,48603,платежи в возмещение причиненных убытков,
2253,10,48604,расходы от списания недостач имущества,
2254,10,48605,"расходы от списания недостач денежной наличности, сумм по имеющим признаки подделки денежным знакам",
2255,10,48606,"расходы от списания активов, в том числе невзысканной дебиторской задолженности",
2256,10,48607,расходы на благотворительность и другие подобные расходы,
2257,10,48608,"расходы на осуществление спортивных мероприятий, отдыха, мероприятий культурно-просветительского характера и иных подобных мероприятий",
2258,10,48609,"расходы, возникающие как последствия чрезвычайных обстоятельств хозяйственной деятельности",
2259,10,48610,"расходы по операциям, предполагающим выплаты долевыми ценными бумагами, основанные на акциях кредитной организации",
2260,10,48611,"другие расходы, относимые к прочим, в том числе носящие разовый, случайный характер",
2261,120,48600,Итого по символам 48601 - 48611,
2262,120,48000,Итого по разделу 8,
2263,120,10004,"Всего по Части 4 ""Операционные расходы"" (разделы 1 - 8)",
2264,120,29999,Всего расходов (части 3 - 4),
2265,10,01000,"Прибыль до налогообложения (строка ""Всего доходов (части 1 - 2)"" минус строка ""Всего расходов (части 3 - 4)"")",
2266,10,02000,"Убыток до налогообложения (строка ""Всего расходов (части 3 - 4)"" минус строка ""Всего доходов (части 1 - 2)"")",
2267,20,,Часть 5. Налог на прибыль,
2268,20,,Раздел 1. Налог на прибыль,
2269,20,,1. Текущий налог на прибыль:,
2270,10,51101,"текущий налог на прибыль (балансовый счет № 70611, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70711)",
2271,20,,2. Отложенный налог на прибыль:,
2272,10,51201,"Увеличение налога на прибыль на отложенный налог на прибыль (балансовый счет № 70616, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70716)",
2273,10,51202,"Уменьшение налога на прибыль на отложенный налог на прибыль (балансовый счет № 70615, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70715)",
2274,10,03000,Итого расход по налогу на прибыль (символ 51101 плюс символ 51201 минус символ 51202),
2275,10,04000,Итого доход по налогу на прибыль (символ 51202 минус символ 51101 минус символ 51201),
2276,20,,Часть 6. Финансовый результат,
2277,20,,Раздел 1. Финансовый результат после налогообложения <1>,
2278,20,,1. Финансовый результат после налогообложения,
2279,10,61101,Прибыль после налогообложения (символ 01000 минус символ 03000 либо символ 01000 плюс символ 04000 либо символ 04000 минус символ 02000),
2280,10,61102,Убыток после налогообложения (символ 02000 минус символ 04000 либо символ 02000 плюс символ 03000 либо символ 03000 минус символ 01000),
2281,20,,Часть 7. Прочий совокупный доход,
2282,20,,Раздел 1. Увеличение статей прочего совокупного дохода,
2283,20,,"1. Увеличение справедливой стоимости финансовых активов, оцениваемых по справедливой стоимости через прочий совокупный доход:",
2284,10,71101,приобретенных долевых ценных бумаг,
2285,10,71102,приобретенных долговых ценных бумаг (кроме векселей),
2286,10,71103,учтенных векселей,
2287,10,71104,"предоставленных кредитов и кредитов, права требования по которым приобретены",
2288,10,71105,"прочих размещенных средств, в том числе прочих приобретенных прав требования",
